"","Date","vanguard_return","blackrock_return","statestreet_return","jpmorgan_return","bankmellon_return","allianz_return"
"42","2001-08-15",-0.00863099775480687,-0.0247524740221548,-0.00715665363333359,-0.00236681656804732,-0.0102381470809507,0.0101324364434773
"43","2001-08-16",0.00305642302386924,0,0.00526000369140837,0.000711696288887462,0.00112431555238255,-0.00338463384615387
"44","2001-08-17",-0.0152354749682188,-0.0164975118529182,-0.0232557373354937,-0.0165955429113325,-0.0116801484011467,-0.0288669532979368
"45","2001-08-20",0.00703234867262356,0.0103226322580645,0.0238094434996252,-0.00940212150433928,-0.00454542998586704,-0.00238435869849723
"46","2001-08-21",-0.0139664801868439,0,-0.0220930047322869,-0.0165490386955465,0.00456618526127466,-0.00732947128092301
"47","2001-08-22",0.00925397527376817,-0.00510858211450411,0.0138723942503446,0.0195496411779264,-0.00250001007722755,-0.00802568218298555
"48","2001-08-23",-0.0013098802640322,0,-0.00605946051602809,-0.0116504851541144,-0.0396445112173253,0.0194174757281553
"49","2001-08-24",0.0182687280919755,0.0333760967040797,-0.00373644065826714,0.00515714623877333,0.000711724225853729,0.0070476222222223
"50","2001-08-27",-0.00358816811871993,-0.0173913291925466,-0.0183576786419266,0.00415338382604446,-0.00474155793989086,0.00435030892014903
"51","2001-08-28",-0.0167128895027557,-0.0189633380268859,-0.00683693947315491,-0.014841752547044,-0.0223915917577944,-0.0238543812205704
"52","2001-08-29",-0.00939055327994278,0.00438149495828605,-0.0117432276117277,-0.0227217079416296,-0.0216861996125808,0.00813504501607709
"53","2001-08-30",-0.0149776664134547,-0.0133435972968028,-0.0161852281051991,-0.00833960070760686,-0.0132005038672351,-0.0176378624617671
"54","2001-08-31",0.0042343757392214,-0.0104031726813219,0.0112453352769679,0.00407747175955811,0.00201921411970269,0.000973987012986964
"55","2001-09-04",-0.00527066612881007,0.0181341134857848,-0.0131796331717539,0.0109137050297612,-0.00755672881454575,0.00528752798504574
"56","2001-09-05",-0.00144510591733696,0.033298836690819,-0.0244156521041591,-0.0371580197259343,-0.0302030235156583,-0.0420776380508493
"57","2001-09-06",-0.0202604723538741,0.0102423185171702,-0.0374331550802139,-0.0367665990491055,-0.0337607824990683,-0.0643445449075747
"58","2001-09-07",-0.0201871385450659,-0.00173095948889614,-0.00955555555555555,0.00162428266443645,-0.024918765901988,-0.0342930724583108
"59","2001-09-10",0.00753768844221105,0.00198171914742927,0.0168274624186673,0.00702697297297306,0.0283333421121945,0.00303842778754712
"60","2001-09-17",-0.0474813167082294,0.0791100351270696,-0.0567078552515446,-0.0539451988161675,-0.0929227339854345,0.0573808128445864
"61","2001-09-18",-0.0127762281448576,-0.0297824499526942,-0.000701730994151966,-0.0116312056737588,-0.0321619890265557,0.0494529671772429
"62","2001-09-19",-0.0134719004337287,-0.0200707919750079,-0.0351123587286433,-0.0209528989667051,-0.0230769567937033,-0.0241868345597977
"63","2001-09-20",-0.032258064516129,-0.0481927710843374,-0.0621057966495442,-0.0747581918863033,-0.0314959813388049,-0.0683760683760684
"64","2001-09-21",-0.0161110666666667,-0.00379751898734179,0.0411277806518366,-0.0234473708316658,-0.00422775091738373,-0.0583027844036697
"65","2001-09-24",0.0320722289295436,0.0104193143796349,0.0633540124223602,0.0571058403634004,0.100587948961134,-0.0135904968343976
"66","2001-09-25",0.00941021993653572,0.00100606141881588,-0.000467289730544226,0.0205647010089195,-0.0326409944118531,0.0953086567901235
"67","2001-09-26",-0.00769647696476958,0.00753766350597144,0.00374006553857104,-0.0198496240601503,0.00797540515701807,0.0233994676726853
"68","2001-09-27",0.00994096569805541,0.0224439412690245,-0.000232859809801126,0.0162626265725682,0.0139987819631672,0.0543636139397416
"69","2001-09-28",0.0270416453019641,0.0785366097560977,0.0598648963428838,0.0310991253351185,0.0504201740154048,0.0362261226237737
"70","2001-10-01",-0.00905739901242333,-0.0920397762994171,-0.0151648131868132,-0.00439244483792419,-0.0305713904503657,-0.0158871048387096
"71","2001-10-02",0.0123286645691855,-0.0136987290810098,0.0307966518456449,0.0291177058823529,0.00913643838444096,0.012046226436501
"72","2001-10-03",0.0176377952755906,0.00959601058565704,0.00887635871133054,-0.00914558392994654,0.0292056698561706,0
"73","2001-10-04",0.00330135149076646,-0.00575287643821903,-0.0283261600139983,-0.0147100671883512,-0.0173099169540325,0.0151821862348178
"74","2001-10-05",0.000514179948586131,0.00603778616352194,-0.0287102258990774,-0.0219555035128806,-0.0294542394197744,-0.0105682711864406
"75","2001-10-08",-0.00668039027007646,0.00225056252810399,-0.0404729195088676,-0.029033253516911,-0.0315382469831339,-0.016727162029976
"76","2001-10-09",-0.00662183121320577,0.00299398687654756,0.0144549759607825,0.0157213938261835,0.0159753998371322,0.0112728019422767
"77","2001-10-10",0.0237475049734923,0.00248751237593251,0.018453561820753,0.0133535049058118,0.02721508020555,0.0403323758451444
"78","2001-10-11",0.0183131142537389,-0.00595528550757532,0.0256881433801902,0.000898442674406686,0.046217211886773,0.0364699638372095
"79","2001-10-12",-0.00759310650786724,-0.0179730649532434,-0.0140876785758569,-0.0158587382321207,-0.00337641110834669,-0.04402092612981
"80","2001-10-15",0.00140944324152939,0.0386375444839856,-0.0204128146972103,0.0200668902422282,-0.014116347475028,-0.0178922648302132
"81","2001-10-16",0.00562979781582806,0.0217816685809676,-0.0118082660756718,0.011624441479119,0.0022908787946353,0
"82","2001-10-17",-0.0202938922382064,0.0107784670658683,0.0358481490159326,0.0194460524291706,-0.00942852868677373,0.0226225985985986
"83","2001-10-18",-0.00520410204081633,-0.00473936007726636,-0.00475003403641795,-0.0132947695546108,-0.022209382936128,-0.00156614725683976
"84","2001-10-19",0.00276955590869948,0.00904764285714286,-0.0124999772727273,-0.00790861183094947,-0.00943953775961207,-0.017607862745098
"85","2001-10-22",0.0149345332460201,-0.00896651701353193,0.0250863055216039,0.0425155607474331,0.0497319288753946,0.0449084476649326
"86","2001-10-23",-0.00372912711692945,-0.00238090476190475,0.0047148404868694,0.0127441797580239,-0.00567372826797724,0.00473712543027477
"87","2001-10-24",-0.000505756206489737,0.000238615740400107,0.0134077765363128,0.0128636192876745,0.015406596925765,0.0380228136882129
"88","2001-10-25",0.0141699589404875,-0.00214745884037214,0.040132306069782,0.034787381701066,0.0134869086354628,-0.00256414652014658
"89","2001-10-26",0.00538924173210547,0.00191300813008131,0.00381598489785816,0.00186763607257211,-0.00249510599806492,0.0356225208500561
"90","2001-10-29",-0.0232280727263862,0.0143197606529947,-0.0350580585029803,-0.0490013328628849,-0.0327960489633495,-0.0464539219858156
"91","2001-10-30",-0.0164634549499297,0.0176470588235294,0.00175095210660878,-0.00560070024084852,-0.0083333667680081,-0.0163629382602366
"92","2001-10-31",0.0012399669609416,0,-0.00502510377976855,-0.004224077962494,-0.0144884759761853,-0.0102079848771267
"93","2001-11-01",0.0210526311444246,0.0013873063583815,-0.000439196301291111,0.0277149030623615,-0.000294060072525605,0.0294118118905338
"94","2001-11-02",0.00161710124081049,0.00300157000689057,-0.00681021528998242,-0.00825533847000569,-0.00117647528891349,-0.0152133803339518
"95","2001-11-05",0.0143289407533591,-0.0237108430872663,0.0431320735043589,0.0088790230610704,0.0376914413062968,0.0399397371501071
"96","2001-11-06",0.0145245529058715,0.012732869606225,0.0315946140797287,0.032453244431979,0.0400113486411132,-0.0181159420289855
"97","2001-11-07",-0.00176505190174333,-0.00582072163397621,0.0145940178995264,0.0279701377738377,0.0193723643683005,0.0243542656826569
"98","2001-11-08",0.000589351646783807,0.00702573754038085,0.0153970418274506,0.00544179839336606,0.00776234399557191,0.030259343726383
"99","2001-11-09",0.00215984684861569,-0.0025581627906976,-0.00079802475654478,0.00644329913513658,0.00212486757319929,-0.0276223566433566
"100","2001-11-12",-0.00176332284946461,-0.00326414090147223,-0.00259586650974974,-0.00640204881951469,-0.011926821066379,-0.0269687157072553
"101","2001-11-13",0.017664317612084,-0.00444442105263158,0.0170169766362968,0.0141752323241039,0.03513939594668,0.0296008086563013
"102","2001-11-14",0.00617164922552167,-0.00140979789920587,0.0122047049646595,0.00762399022231211,-0.01062448363883,-0.0262373834161041
"103","2001-11-15",-0.00316267982222272,-0.0129411529411765,0.0110852590853854,-0.00252214363066113,0.00209537096993625,-0.0416512661253785
"104","2001-11-16",-0.00038457839852754,0.0140643620008494,-0.0201962485017792,-0.00353979781390141,-0.0104548245674273,0.00019226153846148
"105","2001-11-19",0.0101952099606578,-0.0310296184525241,0.0433844335175586,0.0175081958893683,0.0557316671350858,0.0324937988460896
"106","2001-11-20",-0.00714081704543115,-0.00363903436101331,-0.0173095383891049,-0.0174562602222573,0.000750542313377732,-0.0186219739292365
"107","2001-11-21",-0.00613730353159391,-0.0029218164110056,0.00306335439402654,-0.0142132480094797,-0.0080000084906001,-0.00770398102466784
"108","2001-11-23",0.0122539945966808,0.00561658105942414,0.0192785458919363,0.0141606333676622,0.0186491971554112,0.00566037735849057
"109","2001-11-26",0.00610046683441172,0.0199125789218067,0.0196629018852846,0.00253879163591738,-0.000247426609220589,-0.0236397298311444
"110","2001-11-27",-0.00274753187124466,-0.0261904285714286,-0.0137741044302277,0.00785001226386372,0.00668156480767224,-0.0192160444635184
"111","2001-11-28",-0.0210906513188171,-0.0127139602584861,-0.0158287334110106,-0.0577889210499729,-0.047689286899996,-0.014498421016831
"112","2001-11-29",0.0153338703416148,-0.0344229560568858,0.00491964067813205,0.01493336,0.0154878566351507,0.0358250894632208
"113","2001-11-30",-0.00324989479545215,-0.00538607307586187,-0.0144982298155105,-0.00893326303380802,-0.00254192824294284,0.0133583350597543
"114","2001-12-03",-0.00690448804956837,-0.00979878828774585,-0.0275123805884601,-0.031018079771525,-0.02650360143668,-0.0104170616469208
"115","2001-12-04",0.0131324838380164,-0.00807296832953283,0.0196463646504375,0.0183311085726707,0.0387434632812536,0.00310058961493609
"116","2001-12-05",0.0245901834653103,0.0215279600945128,0.0231213093209514,0.048361068018241,0.027469749562245,0.0341538348019311
"117","2001-12-06",-0.00186042790697673,0.0352094320226163,0.0141242943172992,0.034853946694003,0.0218298184104203,0.0117712250922509
"118","2001-12-07",-0.00214356003192701,-0.0317775330629973,0.00835656484146945,-0.0151065127512007,-0.000720095443273886,0.00295414856155115
"119","2001-12-10",-0.0188661249649761,-0.00769228205128204,-0.0169428732402002,-0.0274075936635656,-0.0211386178159373,-0.0240000218181818
"120","2001-12-11",-0.00257026168223654,0.00542633060913865,-0.00149872608657314,-0.00465356773526369,-0.000245422901093649,0.00409838310205032
"121","2001-12-12",-0.000572590199896858,-0.0177332048316626,-0.00787988757748381,-0.00337664935064935,-0.00270005990844755,-0.0149164712430427
"122","2001-12-13",-0.0148968484549876,0.0269492143655359,-0.0200454043107904,-0.0333593701683442,-0.0169825005682343,-0.0277987219158281
"123","2001-12-14",0.00455597113005152,0.0573248407643312,-0.0171748359706677,-0.0283094904286872,-0.0172759592132799,-0.018791189024614
"124","2001-12-17",0.00733380309435112,-0.0106023855421687,0.00333787551541331,0.0183129850634578,0,0.0307601539980257
"125","2001-12-18",0.0103458377239199,-0.000974208451675309,0.011741742142534,0.0133514437778898,0.0127388568712403,-0.0162428013094346
"126","2001-12-19",0.00455100019814169,0.00195021940516812,0.00812375226066243,0.0217800758746995,0.026666703057779,-0.00833327141744258
"127","2001-12-20",-0.00896645621392943,-0.00243304148092658,-0.00268608984432258,-0.0389473684210526,-0.00196033480366724,-0.00651851085339646
"128","2001-12-21",0.00533331428571422,0.0102438536585366,-0.000384782608695527,-0.0210843373493977,0.00662907025692024,0.00296442687747036
"129","2001-12-24",-0.00151568778923236,-0.00651849379616095,-0.00365663979323788,0.00811191608391599,-0.00585363581866064,0
"130","2001-12-26",0.00493354829348111,0.0243013353924017,0.00231792543944369,0.00749167570777823,-0.00392545575696055,0
"131","2001-12-27",0.0057590635528524,0.00711741365990919,0.003083445810049,0.000275378675974163,0.00517241122908093,0.0187192118226601
"132","2001-12-28",0.00300384873751704,-0.0162544872495998,0.00576366965924437,0.00633257158590307,0.00318546025725817,0.0290135396518375
"133","2001-12-31",-0.0136639965121946,-0.00143670983892295,-0.00191018154384647,-0.00547198373384361,-0.00341962924194438,0
"134","2002-01-02",0.00816016699876648,-0.00911273359441886,-0.00267940669856465,0,0.00465688148116392,0
"135","2002-01-03",0.0107294117647059,0.00242008712487898,0.0151602568574121,0.0266850633664409,0.0222005335607129,0.0140601127819548
"136","2002-01-04",0.00661139770928391,0.0120714636442039,0.0238184868121554,0.045016077170418,0.0169451302794882,-0.0138280571597854
"137","2002-01-07",-0.00647544877845417,-0.0124044853246415,0.0180945162481537,-0.00256405128205127,0.031448031524305,-0.0124431332490082
"138","2002-01-08",-0.00288646177120184,0.00120770525566641,-0.0126949585182256,-0.00771218469346097,-0.0141069957240048,-0.00171302618745223
"139","2002-01-09",-0.00336158384019368,-0.000241302768605484,0.00881702808260521,0.00284976698703466,0.00300028641650927,0.00278364537654906
"140","2002-01-10",-0.000749573662528798,0.0147200775752914,0.0151129284454817,0.0111082410516208,0.0434882424599582,3.79458498082848e-05
"141","2002-01-11",-0.00834505375817996,-0.0273483240748709,-0.00017933632287001,-0.0204394231078033,-0.00992279971661798,0.00193927533135395
"142","2002-01-14",-0.00784797640226967,0.0024449387557487,-0.0159670607833849,-0.0268648669796558,-0.0198218419617627,-0.0337760683111954
"143","2002-01-15",0.00686173639569231,0.024390243902439,0.0107566275572152,0.0150093268558208,-0.00590779322987347,0
"144","2002-01-16",-0.0165641265203194,0.000238047619047692,-0.0119047621194943,-0.0359123590153778,-0.0118856975229205,-0.00392772967962931
"145","2002-01-17",0.0103946292513064,0.0211855282640099,0.00219063530833588,0.00931251762873272,-0.0108720359388487,0.0366718761039776
"146","2002-01-18",-0.00923987390970183,-0.0151515610651953,-0.0127504731238443,-0.0255087666490512,0.0021047350471324,0.00418412333626758
"147","2002-01-22",-0.00778777025694126,-0.0153846627218935,0.0147601288789644,-0.00417716513505969,-0.00186698531056826,-0.00337127934282648
"148","2002-01-23",0.00862403134201672,0.00961543315458815,-0.00909090909090909,-0.00027958614539081,-0.000701429049194485,0.0300265823635139
"149","2002-01-24",0.00441932959628514,-0.00476192857142858,0.00165137614678905,0.00419586013986016,0.00608334084918984,-0.00413282287822885
"150","2002-01-25",0.00162599706835011,0.00837327771227939,0.00219818648104048,-0.0253481880028866,-0.00976743676845224,-0.0128946603509956
"151","2002-01-28",-0.000763961024370428,-0.0275207578875086,-0.0082252057800257,-0.0194341515041925,-0.00164397082230966,0.00934692588619207
"152","2002-01-29",-0.0248470948012232,0.000243913137647641,-0.0451529135699563,-0.0658700651159993,-0.0585744416369301,-0.0126074410014816
"153","2002-01-30",0.00940807526460206,0.0151219268292683,0.0193012928141036,0.0315133239161724,0.00524737351981447,-0.0227871487758945
"154","2002-01-31",0.0142718640776698,0.0331571608158857,0.0183676951644064,0.0299454921371599,0.0186427370596093,0.00790128311884597
"155","2002-02-01",-0.00583901587366672,-0.000697651162790618,-0.0132019154555952,-0.0555065801910891,-0.00927278430198929,-0.01223713957935
"156","2002-02-04",-0.0241671673406509,-0.01186879190438,-0.0446579800263803,-0.0497512748756218,-0.0465517242981826,-0.0290359479226921
"157","2002-02-05",-0.00355204743072614,0.0108337025632053,-0.00670611426615166,-0.0503926390835288,-0.0260914072954382,-0.0209330141036721
"158","2002-02-06",-0.00663430055717009,-0.00396081099537795,0.0065527798539957,0.0144728118538938,-0.0201592308983154,-0.0448381586865629
"159","2002-02-07",-0.00418658293460918,0.00467838596491229,0.0122312490083103,0.0213994218274653,0.0129941223675142,0.0675791185855454
"160","2002-02-08",0.0143143140277414,0.0139696853557698,0.0130578637096498,0.0349185567010309,0.018973734630768,0.00447300612833189
"161","2002-02-11",0.0138162634201863,-0.00918477633030483,0.00134665255867647,0.0231362139095047,0.0136376354708713,0.0238161708046632
"162","2002-02-12",-0.00243356361594223,-0.00115884119773624,-0.0032660519359472,-0.0109924623115578,-0.00155247263786199,-0.0184466019417476
"163","2002-02-13",0.009270062089381,-0.0116009286125721,0.00212029679798959,-0.0393775801841854,0.0103654214430011,0.0110781523244313
"164","2002-02-14",-0.00135357246446873,-0.00821591587868148,-0.0044240044460855,-0.00132234710743802,0.00282124747772383,0.0213265385874403
"165","2002-02-15",-0.0108432762126053,-0.0239052781065089,0.00521640282907263,-0.00529625969203111,-0.0102302197554953,-0.0268199233716475
"166","2002-02-19",-0.0185964768248307,0.0160038789522853,-0.0411301180305614,-0.0339433621944547,-0.0537467911905941,-0.033596837944664
"167","2002-02-20",0.0124663413769359,0.00930785158435066,0.00761677706187166,0.013089872094734,0.0196614409809629,0.0143149284253579
"168","2002-02-21",-0.0159573883355946,0.0144242370672917,-0.0262581857966979,-0.00918058483509013,-0.007766501276066,0.00342744354838713
"169","2002-02-22",0.00730726712097563,0.00559433540352754,0,-0.0326011678998342,0.00215927841433034,-0.0214989185091682
"170","2002-02-25",0.0177879363567115,0.00857670395402652,0.00694586298374123,0.0287335569800087,0.0234311795551375,0.0190964845995893
"171","2002-02-26",0.0033197032477973,0.00459666764406655,0.00101438423586169,-0.00137934482758621,0.00236845534561336,-0.000201442680671533
"172","2002-02-27",-0.00350330861223611,0.00434690012232664,0.0291852249695986,0,0.00892621319402692,0.0108826962301645
"173","2002-02-28",0.00234373042297401,0.0136673797873631,-0.00157538404047618,0.0100138470308649,-0.0205569138256778,0.0365629899932658
"174","2002-03-01",0.0199727396726423,0.00853934831460674,0.00571994071558296,0.014017094017094,0.0249735082292731,-0.00353891986175759
"175","2002-03-04",0.0187219406109095,0.0307485955715554,0.0398116870048369,0.095751854349292,0.0461378579754148,0.0210384568711117
"176","2002-03-05",-0.00562586018516905,-0.00864671459778286,0.01867216144851,0.000307630769230863,0.0039642902063884,0.00945179584120983
"177","2002-03-06",0.0145213761613814,-0.040340230258608,0.0203666550774542,0.047370073661647,0.0229516747061716,0.00337076404494379
"178","2002-03-07",-0.00418250782349689,0.0222677583398207,0.015423661487504,0,-0.00723768729306231,0.00518855928007227
"179","2002-03-08",0.00746688445025207,0.000222227151712575,0.00947110452950497,0.0202644058814803,-0.00145806315181712,0.0212038724392482
"180","2002-03-11",0.00324252356415557,-0.0135555777777777,0.00867406589930728,0.0449049196945931,0.0270139346083047,0.00727272727272727
"181","2002-03-12",-0.00193921876442897,-0.0051813247393857,-0.0189539838539838,-0.00137738295805462,-0.00829391639146916,-0.0102165595667871
"182","2002-03-13",-0.009344948013602,0.00430249094202905,-0.0157424323526857,-0.0242758896551724,0.00334527172073749,-0.0195864782630331
"183","2002-03-14",-0.000840534229943021,0.00563697883368563,0.00599778262450011,-0.00735080597542576,0.000238175371305118,0.0112351902337138
"184","2002-03-15",0.00878663268698338,-0.00852011248969105,0.0373983753350813,0.025633636410321,0.0335714512419086,0.0424913093317669
"185","2002-03-18",0.000741308390313288,0.00859332861616163,-0.0121908224378551,-0.0186058882869141,-0.000691087766929324,0.00342309001346444
"186","2002-03-19",0.00462962962962963,-0.0107623098996551,0.0153384870356402,0.0212224108658744,0.0101428983509768,0.00865158625098947
"187","2002-03-20",-0.0161290322580645,-0.00271983233725821,-0.0258725820454941,-0.0249376835688557,-0.0262437008080237,-0.0247558448293937
"188","2002-03-21",0.00440282903981259,0.0127272954545454,-0.00320855626411965,-0.0113668090754991,-0.00773373542027465,-0.00715051810580544
"189","2002-03-22",-0.00391716090436179,-0.00179535453780629,0.0017883047849895,0.0117849953496697,0.00141708300819003,-0.0241267976610675
"190","2002-03-25",-0.0177902802325738,-0.0121403102517985,-0.0207068725455196,-0.00710227252550362,-0.0110849498087846,-0.0105166273062731
"191","2002-03-26",0.00695897031536758,0.000227628589613761,0.00874952590686257,0.00572248910665268,0.0128786590696977,0.0196904684622146
"192","2002-03-27",0.00596425269268678,0.00910118295560446,0.010119298879653,0.00995726828123649,0.0188367898269008,-0.0163843803338722
"193","2002-03-28",-0.00141165064160267,0.00563697883368563,-0.00930234313766215,0.00422540845070424,-0.0288883385903846,0.015058515780992
"194","2002-04-01",0.000659692771652129,0.00672654738684072,-0.00668116636545378,-0.00112204762288663,-0.0171347434027279,0
"195","2002-04-02",-0.00649841778112645,-0.00890873011542406,-0.00109065628397228,-0.00842459959492832,-0.00726388319346355,-0.0168611285521921
"196","2002-04-03",-0.0109015264176989,-0.00516853932584263,-0.0223839850339584,-0.00849626144162377,-0.0365854194495528,-0.00498974703336512
"197","2002-04-04",0.00306697347391121,-0.00903548678563368,0.00632911380623385,-0.0162810349203677,-0.00759489571381356,-0.00111447989088508
"198","2002-04-05",-0.0016243645471292,-0.0107134034810441,0.00591934876212822,0.012195180377328,-0.00433672795285045,0.0130159913651765
"199","2002-04-08",0.00248829557830023,0.00230410127630868,0.0012872379314594,0.00344231200681836,0.00179349933837531,-0.0179882309395352
"200","2002-04-09",-0.00525063484486875,-0.0239080689655172,0.00661157012650926,0.00600340194396808,-0.00639386321930788,0.00979437383177576
"201","2002-04-10",0.011804261489607,-0.0108337025632055,0.00875752583912554,-0.00426251788185625,-0.0131274654064817,0.0277283804925288
"202","2002-04-11",-0.0225741819216542,-0.0369047380952381,-0.0359920774825089,-0.0450913799916842,-0.0443400722377695,-0.00760053713485844
"203","2002-04-12",0.00786022288752166,0.12731759883022,0.0151970359324021,0.0245068746116816,0.0357533148060629,0.00943740834845738
"204","2002-04-15",-0.00596959368380512,0.00877197406894624,-0.0138606539667223,0.00350067104727757,-0.0137023188074848,0.00970867292969414
"205","2002-04-16",0.0209221623580427,0.00978263043478261,0.0166791413665829,0.0284883413669569,0.0277852606788448,-0.00356125371344389
"206","2002-04-17",-0.00151806448732326,-0.0365985137438425,0.011981603686636,0.0534199815313743,-0.00623860324030307,0.00196575419438554
"207","2002-04-18",-0.000950190059866776,0.00536317318435747,-0.0081967392278055,-0.000268365977998392,-0.0151713913162787,-0.0280007341965244
"208","2002-04-19",0.000380445120791385,-0.0275617236025017,0.00918273628681843,0.0134192170380685,-0.00424960986087283,0.0110091743119266
"209","2002-04-22",-0.0141661722760981,0.0287999542857144,-0.0254777429394405,-0.0307203406101876,-0.00693523527863884,-0.0108892921960073
"210","2002-04-23",-0.00530429153622744,0.00155529889159287,-0.00690941189373318,0,-0.00564060965280403,-0.00403671926605507
