Date,Open,High,Low,Close,Adj Close,Volume
1975-08-01,1.418849,1.418849,1.291870,1.291870,0.014508,818700
1975-09-01,1.291870,1.313953,1.142808,1.153850,0.012958,1432100
1975-10-01,1.142808,1.236662,1.120725,1.131766,0.012710,1805600
1975-11-01,1.142808,1.324995,1.142808,1.203537,0.013516,1291900
1975-12-01,1.203537,1.291870,1.109683,1.280828,0.014384,1361900
1976-01-01,1.280828,1.418849,1.258745,1.418849,0.015934,2949300
1976-02-01,1.418849,1.451973,1.385724,1.429890,0.016058,1357600
1976-03-01,1.429890,1.451973,1.313953,1.451973,0.016306,2634500
1976-04-01,1.451973,1.451973,1.396765,1.396765,0.015686,2027700
1976-05-01,1.385724,1.418849,1.341557,1.363640,0.015314,1156200
1976-06-01,1.363640,1.418849,1.363640,1.418849,0.015934,2349300
1976-07-01,1.418849,1.451973,1.385724,1.440932,0.016182,1728800
1976-08-01,1.440932,1.451973,1.396765,1.407807,0.015810,1362000
1976-09-01,1.418849,1.468536,1.363640,1.385724,0.015562,2066200
1976-10-01,1.385724,1.429890,1.324995,1.330516,0.014942,1923500
1976-11-01,1.330516,1.407807,1.324995,1.374682,0.015438,2106900
1976-12-01,1.374682,1.628639,1.363640,1.606556,0.018042,3232100
1977-01-01,1.617598,1.683847,1.556869,1.556869,0.017484,2014100
1977-02-01,1.556869,1.617598,1.501661,1.556869,0.017484,1962200
1977-03-01,1.545827,1.628639,1.534786,1.617598,0.018166,2324000
1977-04-01,1.617598,1.650723,1.556869,1.567910,0.017608,1151400
1977-05-01,1.567910,1.617598,1.556869,1.589994,0.017856,1163000
1977-06-01,1.589994,1.595514,1.512702,1.545827,0.017360,1452600
1977-07-01,1.545827,1.545827,1.463015,1.468536,0.016492,1214900
1977-08-01,1.468536,1.490619,1.418849,1.451973,0.016306,1330100
1977-09-01,1.451973,1.501661,1.440932,1.451973,0.016306,1029100
1977-10-01,1.451973,1.479577,1.330516,1.341557,0.015066,1004200
1977-11-01,1.341557,1.429890,1.324995,1.374682,0.015438,1303300
1977-12-01,1.374682,1.385724,1.302911,1.352599,0.015190,2727200
1978-01-01,1.352599,1.396765,1.324995,1.324995,0.014880,1509100
1978-02-01,1.330516,1.374682,1.324995,1.324995,0.014880,784800
1978-03-01,1.324995,1.418849,1.324995,1.396765,0.015686,1425300
1978-04-01,1.396765,1.501661,1.352599,1.451973,0.016306,1984800
1978-05-01,1.451973,1.512702,1.418849,1.451973,0.016306,1624500
1978-06-01,1.440932,1.512702,1.418849,1.451973,0.016306,1386900
1978-07-01,1.451973,1.567910,1.440932,1.451973,0.016306,2220100
1978-08-01,1.451973,1.595514,1.451973,1.556869,0.017484,2181400
1978-09-01,1.556869,1.589994,1.523744,1.589994,0.017856,1592900
1978-10-01,1.589994,1.683847,1.396765,1.418849,0.015934,1479800
1978-11-01,1.418849,1.451973,1.363640,1.363640,0.015314,1638200
1978-12-01,1.363640,1.490619,1.352599,1.463015,0.016430,2009700
1979-01-01,1.463015,1.523744,1.463015,1.501661,0.016864,1558800
1979-02-01,1.501661,1.512702,1.451973,1.479577,0.016616,2091300
1979-03-01,1.479577,1.501661,1.429890,1.440932,0.016182,2283400
1979-04-01,1.440932,1.451973,1.407807,1.429890,0.016058,2435300
1979-05-01,1.429890,1.429890,1.396765,1.407807,0.015810,1029200
1979-06-01,1.396765,1.451973,1.396765,1.451973,0.016306,1468500
1979-07-01,1.451973,1.523744,1.418849,1.490619,0.016740,2328700
1979-08-01,1.501661,1.904680,1.468536,1.766660,0.019840,11548400
1979-09-01,1.766660,1.810826,1.595514,1.606556,0.018042,11725200
1979-10-01,1.606556,1.755618,1.396765,1.463015,0.016430,7332400
1979-11-01,1.463015,1.716972,1.463015,1.617598,0.018166,3941000
1979-12-01,1.617598,1.694889,1.545827,1.567910,0.017608,4024900
1980-01-01,1.567910,1.617598,1.501661,1.617598,0.018166,3318100
1980-02-01,1.617598,1.617598,1.418849,1.468536,0.016492,2797400
1980-03-01,1.468536,1.490619,1.175933,1.258745,0.014136,5118200
1980-04-01,1.269787,1.385724,1.247703,1.302911,0.014632,2342500
1980-05-01,1.313953,1.512702,1.302911,1.418849,0.015934,2405700
1980-06-01,1.418849,1.545827,1.363640,1.523744,0.017112,4386800
1980-07-01,1.523744,1.606556,1.490619,1.595514,0.017918,3019300
1980-08-01,1.595514,1.617598,1.512702,1.512702,0.016988,2428600
1980-09-01,1.512702,1.567910,1.490619,1.545827,0.017360,3084900
1980-10-01,1.545827,1.639681,1.463015,1.490619,0.016740,3709900
1980-11-01,1.490619,1.512702,1.451973,1.490619,0.016740,2172900
1980-12-01,1.479577,1.595514,1.385724,1.534786,0.017236,4237100
1981-01-01,1.534786,1.639681,1.512702,1.512702,0.016988,3456400
1981-02-01,1.512702,1.567910,1.512702,1.534786,0.017236,1706100
1981-03-01,1.534786,1.716972,1.512702,1.650723,0.018538,6238900
1981-04-01,1.650723,1.733535,1.578952,1.661764,0.018662,4065200
1981-05-01,1.661764,1.694889,1.595514,1.683847,0.018910,3909100
1981-06-01,1.683847,1.843951,1.683847,1.716972,0.019282,7672100
1981-07-01,1.716972,1.821868,1.661764,1.683847,0.018910,3139500
1981-08-01,1.683847,1.694889,1.606556,1.628639,0.018290,5659300
1981-09-01,1.628639,1.639681,1.451973,1.490619,0.016740,2774900
1981-10-01,1.490619,1.777701,1.479577,1.777701,0.019964,5614100
1981-11-01,1.777701,2.097908,1.766660,2.009575,0.022569,19996100
1981-12-01,2.009575,2.009575,1.860513,1.893638,0.021266,9164400
1982-01-01,1.893638,1.915722,1.694889,1.766660,0.019840,5718300
1982-02-01,1.766660,1.959888,1.716972,1.937805,0.021762,3642100
1982-03-01,1.937805,1.948846,1.661764,1.755618,0.019716,7540700
1982-04-01,1.755618,1.904680,1.755618,1.755618,0.019716,2949000
1982-05-01,1.755618,1.832909,1.705931,1.716972,0.019282,2733800
1982-06-01,1.716972,1.744576,1.595514,1.716972,0.019282,4088100
1982-07-01,1.716972,1.716972,1.639681,1.716972,0.019282,4527100
1982-08-01,1.716972,1.893638,1.694889,1.766660,0.019840,8385400
1982-09-01,1.766660,1.926763,1.733535,1.915722,0.021514,5136500
1982-10-01,1.915722,2.456761,1.904680,2.274574,0.025545,8725300
1982-11-01,2.274574,2.373949,2.169679,2.213845,0.024863,7072100
1982-12-01,2.213845,2.246970,2.053742,2.191762,0.024615,4946000
1983-01-01,2.191762,2.340824,2.086867,2.097908,0.023561,5851800
1983-02-01,2.097908,2.213845,2.086867,2.169679,0.024367,7285000
1983-03-01,2.169679,2.467803,2.147596,2.423636,0.027219,6008000
1983-04-01,2.423636,2.688635,2.373949,2.627906,0.029513,19491100
1983-05-01,2.627906,2.920509,2.572698,2.776968,0.031187,3467500
1983-06-01,2.743843,2.743843,2.605823,2.616864,0.029389,3893300
1983-07-01,2.616864,2.804572,2.583740,2.699677,0.030319,3913800
1983-08-01,2.699677,2.710718,2.401553,2.478844,0.027839,5903700
1983-09-01,2.489886,2.732802,2.489886,2.721760,0.030567,4565800
1983-10-01,2.710718,2.721760,2.407074,2.418115,0.027157,7750900
1983-11-01,2.429157,2.903947,2.429157,2.881863,0.032365,8157700
1983-12-01,2.881863,2.926030,2.771447,2.892905,0.032489,3734200
1984-01-01,2.892905,3.014363,2.826655,2.881863,0.032365,5910800
1984-02-01,2.914988,2.937072,2.462282,2.638948,0.029637,5201200
1984-03-01,2.627906,2.716239,2.572698,2.583740,0.029017,3394300
1984-04-01,2.583740,2.605823,2.418115,2.473323,0.027777,8608200
1984-05-01,2.473323,2.804572,2.373949,2.396032,0.026909,5446500
1984-06-01,2.396032,2.528532,2.384990,2.384990,0.026785,4344800
1984-07-01,2.384990,2.484365,2.318741,2.362907,0.026537,3433900
1984-08-01,2.362907,2.661031,2.340824,2.638948,0.029637,10032100
1984-09-01,2.638948,2.903947,2.528532,2.870822,0.032241,6949800
1984-10-01,2.859780,3.036446,2.661031,2.837697,0.031869,12719000
1984-11-01,2.837697,3.003321,2.793530,2.793530,0.031373,9756600
1984-12-01,2.793530,3.235195,2.771447,3.135821,0.035217,8610400
1985-01-01,3.146863,3.433945,3.080613,3.323528,0.037325,14969500
1985-02-01,3.323528,3.621652,3.279362,3.500194,0.043817,10273000
1985-03-01,3.500194,3.533319,3.301445,3.411861,0.042711,5217100
1985-04-01,3.411861,3.820401,3.323528,3.665819,0.045890,6124300
1985-05-01,3.665819,3.875609,3.489153,3.831443,0.053102,8351800
1985-06-01,3.831443,4.118525,3.831443,3.930818,0.054479,6092600
1985-07-01,3.930818,4.383524,3.754152,3.820401,0.052949,11263900
1985-08-01,3.820401,4.151650,3.643735,3.698944,0.056087,14513700
1985-09-01,3.698944,3.809360,3.433945,3.467069,0.052571,6691300
1985-10-01,3.467069,3.853526,3.456028,3.831443,0.058096,10142300
1985-11-01,3.831443,4.052276,3.831443,3.963943,0.066781,13583900
1985-12-01,3.963943,4.626440,3.930818,4.538107,0.076454,19058700
1986-01-01,4.538107,4.814147,4.350399,4.549149,0.076640,16863100
1986-02-01,4.549149,5.311020,4.482899,5.255812,0.096286,11295000
1986-03-01,5.233729,5.829977,5.145396,5.785810,0.105996,19933400
1986-04-01,5.785810,6.117059,5.421437,5.741644,0.105186,9387000
1986-05-01,5.741644,5.940393,5.642269,5.841018,0.114395,8061800
1986-06-01,5.841018,5.852060,5.410395,5.620186,0.110070,18794500
1986-07-01,5.620186,5.918310,5.277895,5.664352,0.110935,14442000
1986-08-01,5.642269,6.194350,5.443520,5.962476,0.125351,4661700
1986-09-01,5.962476,5.995601,5.012897,5.034980,0.105852,18651300
1986-10-01,5.034980,5.277895,5.001855,5.211646,0.109566,12309200
1986-11-01,5.211646,5.415916,4.919043,5.068105,0.115929,4628600
1986-12-01,5.068105,5.647790,5.068105,5.150917,0.117823,13913700
1987-01-01,5.184042,5.598103,5.184042,5.250291,0.120096,13585600
1987-02-01,5.250291,5.465603,5.101230,5.299979,0.131066,8296800
1987-03-01,5.333104,5.763727,5.250291,5.730602,0.141715,18719000
1987-04-01,5.714040,5.747165,5.084667,5.366229,0.132704,12483000
1987-05-01,5.366229,5.564978,5.167480,5.316541,0.142492,6543200
1987-06-01,5.299979,6.061851,5.233729,5.763727,0.154477,16838800
1987-07-01,5.763727,5.829977,5.399354,5.564978,0.149151,11659200
1987-08-01,5.564978,6.078413,5.465603,5.763727,0.166771,11426200
1987-09-01,5.763727,5.863101,5.316541,5.432478,0.157187,21516800
1987-10-01,5.449041,5.747165,3.411861,4.471857,0.129391,22785900
1987-11-01,4.571232,4.604357,3.312487,3.478111,0.110597,10772800
1987-12-01,3.444986,3.759672,3.246237,3.411861,0.108490,19953700
1988-01-01,3.428424,4.124046,3.428424,3.908734,0.124290,7820900
1988-02-01,3.958422,4.124046,3.709985,3.776235,0.136177,9088000
1988-03-01,3.759672,4.289670,3.759672,4.157171,0.149915,13143700
1988-04-01,4.140608,4.521544,3.974984,4.024672,0.145136,25094400
1988-05-01,4.024672,4.322795,3.925297,4.190296,0.169635,28849600
1988-06-01,4.173733,4.670606,4.173733,4.587794,0.185727,26314600
1988-07-01,4.604357,4.786543,4.455295,4.538107,0.183716,17701600
1988-08-01,4.554669,4.803106,4.538107,4.587794,0.205627,22180100
1988-09-01,4.571232,4.720294,4.538107,4.670606,0.209339,13748400
1988-10-01,4.620919,4.869356,4.372482,4.670606,0.209339,68514900
1988-11-01,4.654044,4.753418,4.504982,4.654044,0.231846,31343200
1988-12-01,4.654044,4.935605,4.571232,4.902481,0.244223,26746900
1989-01-01,4.869356,5.200604,4.869356,5.167480,0.257424,35361400
1989-02-01,5.167480,5.829977,5.051542,5.614665,0.309175,39058000
1989-03-01,5.614665,5.979039,5.581540,5.829977,0.321032,36242700
1989-04-01,5.829977,6.078413,5.829977,5.962476,0.328328,24113800
1989-05-01,5.962476,6.624973,5.697477,6.575286,0.393488,39978900
1989-06-01,6.591849,7.072159,6.409662,6.459349,0.386550,36541700
1989-07-01,6.492474,7.138409,6.442787,7.138409,0.427187,16142300
1989-08-01,7.188096,7.287471,6.707786,6.989347,0.449751,19272800
1989-09-01,6.972785,7.121847,6.277163,6.459349,0.415646,33414200
1989-10-01,6.459349,6.807160,5.614665,5.879664,0.378345,37033900
1989-11-01,5.929351,5.929351,5.117792,5.333104,0.375596,27585400
1989-12-01,5.382791,5.730602,4.885918,5.333104,0.375596,43205900
1990-01-01,5.316541,5.531853,4.571232,4.703731,0.331271,27646700
1990-02-01,4.753418,5.068105,4.753418,5.001855,0.391714,16068700
1990-03-01,5.001855,5.233729,4.372482,4.538107,0.355397,26866100
1990-04-01,4.504982,4.538107,3.875609,4.074359,0.319079,56075400
1990-05-01,4.057796,5.051542,4.024672,4.935605,0.443054,27708600
1990-06-01,4.935605,5.200604,4.140608,4.223421,0.379123,16361200
1990-07-01,4.206858,4.256546,3.345612,3.378736,0.303298,26930400
1990-08-01,3.345612,3.345612,2.997801,3.113738,0.322550,25803500
1990-09-01,3.130300,3.246237,2.037179,2.335303,0.241912,29575800
1990-10-01,2.384990,2.467803,1.755618,1.871555,0.193873,35897200
1990-11-01,1.904680,2.616864,1.854993,2.384990,0.316477,39133300
1990-12-01,2.418115,3.014363,2.285616,2.351866,0.312081,43802700
1991-01-01,2.351866,2.848739,2.186241,2.765926,0.367025,34967400
1991-02-01,2.799051,3.693423,2.799051,3.560923,0.606458,40165300
1991-03-01,3.577486,4.107483,3.444986,3.875609,0.660052,32558300
1991-04-01,3.859047,3.958422,3.345612,3.411861,0.581071,47735700
1991-05-01,3.378736,4.190296,3.279362,4.107483,0.783548,39174000
1991-06-01,4.124046,4.587794,3.610610,3.627173,0.691924,38142600
1991-07-01,3.643735,4.273108,3.461549,4.140608,0.789867,43976200
1991-08-01,4.107483,4.786543,4.107483,4.190296,0.885831,46586900
1991-09-01,4.173733,4.190296,3.908734,4.041234,0.854319,19966400
1991-10-01,4.041234,4.372482,3.743110,4.372482,0.924346,35259400
1991-11-01,4.339358,4.554669,3.743110,3.743110,0.872688,21789900
1991-12-01,3.743110,4.389045,3.411861,4.090921,0.953778,35347200
1992-01-01,4.041234,5.150917,3.974984,4.819668,1.123683,51627200
1992-02-01,4.786543,5.465603,4.703731,5.349666,1.350164,31659500
1992-03-01,5.316541,5.515290,4.919043,5.515290,1.391965,37529900
1992-04-01,5.399354,5.631227,4.819668,5.266854,1.329265,40672100
1992-05-01,5.333104,5.796852,5.266854,5.564978,1.510139,35054900
1992-06-01,5.564978,5.697477,4.919043,5.349666,1.451710,62975000
1992-07-01,5.299979,5.631227,5.134355,5.449041,1.478677,46364900
1992-08-01,5.432478,5.813414,5.250291,5.581540,1.628550,32566000
1992-09-01,5.598103,5.829977,5.382791,5.829977,1.701036,23863100
1992-10-01,5.829977,6.326849,5.647790,6.177788,1.802520,52172000
1992-11-01,6.194350,6.889972,6.161225,6.889972,2.147160,36137800
1992-12-01,6.856848,7.237783,6.376537,7.138409,2.224581,48482900
1993-01-01,7.088722,7.983093,6.823723,7.502782,2.338133,66086700
1993-02-01,7.502782,7.602157,6.889972,7.353721,2.417450,40190800
1993-03-01,7.386846,7.800906,7.337158,7.651845,2.515454,46709300
1993-04-01,7.635282,8.281217,6.856848,7.121847,2.341225,62521200
1993-05-01,7.088722,7.419971,6.707786,7.337158,2.532819,56579800
1993-06-01,7.320596,8.049343,6.906535,7.867156,2.715777,40713900
1993-07-01,7.933406,8.032781,7.221221,7.221221,2.492798,41659400
1993-08-01,7.254346,7.469657,6.856848,7.072159,2.596167,59870800
1993-09-01,7.055597,7.618720,6.889972,7.502782,2.754247,56027800
1993-10-01,7.486220,7.701532,6.906535,7.055597,2.590086,59895700
1993-11-01,7.022472,7.370283,6.923097,7.370283,2.724194,64867900
1993-12-01,7.386846,7.751219,7.287471,7.552470,2.791533,47824900
1994-01-01,7.535907,7.883718,7.105284,7.469657,2.760924,59907900
1994-02-01,7.486220,7.502782,6.939660,7.204659,2.826516,41669400
1994-03-01,7.221221,7.221221,6.608411,6.757473,2.651078,60335500
1994-04-01,6.674661,7.469657,6.608411,7.337158,2.878498,36533600
1994-05-01,7.304033,8.082468,7.254346,7.817469,3.313851,33086200
1994-06-01,7.883718,8.513091,7.353721,7.651845,3.243643,43175800
1994-07-01,7.585595,8.413716,7.486220,8.380591,3.552561,22483700
1994-08-01,8.413716,8.811214,8.347466,8.579341,3.766103,28134300
1994-09-01,8.579341,8.645591,7.850594,7.850594,3.446201,25367100
1994-10-01,7.916843,8.479966,7.585595,8.446841,3.707938,54201600
1994-11-01,8.413716,8.479966,7.221221,7.386846,3.374061,34739500
1994-12-01,7.320596,8.148718,6.989347,7.887859,3.602906,37193000
1995-01-01,7.883718,8.347466,7.552470,7.949968,3.631275,28433000
1995-02-01,8.016218,8.877464,7.916843,8.877464,4.228761,33029800
1995-03-01,8.811214,8.877464,7.949968,8.744965,4.165644,92181800
1995-04-01,8.711840,9.009964,8.347466,8.711840,4.149863,40993300
1995-05-01,8.711840,10.931207,8.645591,10.798707,5.394564,82200800
1995-06-01,10.831832,11.560578,10.599957,10.699332,5.344919,78573900
1995-07-01,10.765582,11.163080,9.871210,10.633082,5.311825,55125100
1995-08-01,10.699332,11.759328,10.069960,11.527453,5.961063,61596700
1995-09-01,11.461205,12.388700,11.461205,12.322451,6.372174,43080300
1995-10-01,12.355576,12.984948,10.964331,11.129955,5.755512,53636800
1995-11-01,10.964331,12.587450,10.964331,12.488075,6.649507,52490500
1995-12-01,12.388700,12.951823,12.024327,12.918698,6.878801,38053000
1996-01-01,12.852448,13.581196,11.527453,13.581196,7.231563,65379100
1996-02-01,13.581196,14.608067,13.051198,13.746820,7.562635,55618100
1996-03-01,13.779944,14.078069,12.951823,13.647446,7.507964,47657700
1996-04-01,13.713696,13.978694,12.223076,12.885573,7.088824,78947400
1996-05-01,12.852448,14.144319,12.223076,13.746820,7.813575,73836000
1996-06-01,13.647446,14.409317,13.415571,13.581196,7.719430,59905400
1996-07-01,13.647446,13.746820,12.620575,13.647446,7.757092,46347900
1996-08-01,13.647446,15.568687,13.647446,14.773691,8.688681,41070100
1996-09-01,14.574942,16.032436,14.376192,15.568687,9.156229,34292400
1996-10-01,15.436189,17.721804,15.237439,17.556179,10.325116,49219800
1996-11-01,17.688679,19.146173,16.827433,19.013674,11.339857,45198900
1996-12-01,19.079924,19.079924,16.893682,17.887428,10.668155,34425400
1997-01-01,18.218678,19.742420,17.357431,19.278673,11.497902,38419600
1997-02-01,19.411173,21.862413,19.344923,20.471169,12.363017,40750900
1997-03-01,20.272419,22.326160,18.814924,19.477423,11.762876,42757100
1997-04-01,19.079924,21.332415,17.688679,20.934916,12.643085,51436600
1997-05-01,21.001165,22.856159,20.802416,22.591160,13.819613,40156500
1997-06-01,22.591160,25.704897,22.127411,23.121157,14.143826,39723900
1997-07-01,23.253656,26.234896,23.253656,25.771147,15.764889,34138100
1997-08-01,25.704897,25.936771,23.485531,23.651155,14.613277,31820000
1997-09-01,23.783655,26.334270,23.618031,25.439898,15.718488,27740500
1997-10-01,25.704897,27.692389,22.856159,24.943026,15.411479,34543500
1997-11-01,25.506147,28.619886,24.181152,28.487387,17.771540,31475800
1997-12-01,28.686134,31.038000,28.586761,30.640503,19.114735,36370700
1998-01-01,30.508003,31.402374,27.162392,28.719259,17.916193,33612000
1998-02-01,29.414883,31.137375,29.149883,31.038000,19.529322,29584000
1998-03-01,30.938625,34.416737,30.474878,33.290493,20.946606,31032500
1998-04-01,33.157993,35.509857,29.149883,31.302999,19.696062,38074700
1998-05-01,31.435499,33.191116,29.911755,32.396122,20.541157,33835300
1998-06-01,32.396122,34.284237,30.706753,32.263622,20.457142,41597600
1998-07-01,32.329872,36.238605,32.329872,33.919865,21.507296,33090100
1998-08-01,33.853615,34.151737,25.572397,25.969896,16.601467,39360100
1998-09-01,26.102396,31.733624,25.572397,29.017384,18.549597,40784300
1998-10-01,28.089888,34.449863,25.439898,33.456116,21.387093,39147200
1998-11-01,33.787365,38.159847,32.859867,36.636105,23.518339,26186600
1998-12-01,35.907356,42.996078,34.847359,42.664829,27.388441,27878100
1999-01-01,42.664829,43.128578,34.582363,37.629848,24.156265,43575800
1999-02-01,37.629848,39.484840,33.721115,37.033604,23.863255,33180400
1999-03-01,36.901104,42.201080,36.238605,38.093597,24.546276,38130500
1999-04-01,38.159847,44.188572,36.834854,42.134830,27.150301,35146500
1999-05-01,42.399830,42.532330,35.642357,37.894848,24.503939,26086700
1999-06-01,36.834854,40.544838,35.774857,38.888596,25.146517,30159800
1999-07-01,38.491096,42.267330,38.424847,39.153595,25.317867,30010200
1999-08-01,39.749840,41.604832,36.834854,37.894848,24.590984,42081700
1999-09-01,37.762348,39.948589,33.986115,35.443607,23.000299,42984100
1999-10-01,35.178608,45.778568,33.721115,44.387321,28.804115,39972000
1999-11-01,43.459827,47.898560,41.737331,42.333580,27.587868,35920600
1999-12-01,42.134830,44.188572,38.159847,42.399830,27.631052,42303600
2000-01-01,40.544838,43.062328,36.702354,43.062328,28.062767,40442700
2000-02-01,43.128578,43.393578,33.389866,35.244858,23.061438,37109100
2000-03-01,36.039856,44.652321,31.534874,44.056072,28.826801,53202600
2000-04-01,44.056072,48.494804,41.472336,43.526077,28.480024,41834500
2000-05-01,43.791077,51.144794,42.002331,49.753551,32.679462,37165800
2000-06-01,49.886051,52.734791,45.248569,49.289803,32.374859,38434600
2000-07-01,49.819801,54.788532,49.091053,49.621052,32.592438,32863400
2000-08-01,49.819801,57.107273,48.693554,55.600090,36.634384,34735100
2000-09-01,56.113525,61.612255,52.602291,59.889759,39.460793,33789900
2000-10-01,59.227264,61.612255,50.416050,61.016006,40.202873,49230000
2000-11-01,60.419758,62.937248,53.794785,58.498516,38.671490,42997500
2000-12-01,59.359764,60.949757,54.656033,58.498516,38.671490,49120000
2001-01-01,59.094765,61.612255,49.621052,58.013569,38.350883,59485600
2001-02-01,57.451771,58.257366,50.667797,54.886581,36.402912,39760800
2001-03-01,54.907780,55.617977,42.558830,52.194191,34.617229,77465600
2001-04-01,52.194191,56.338776,49.417004,53.211788,35.292133,50549900
2001-05-01,53.169388,58.617767,52.384991,57.886368,38.522663,33682400
2001-06-01,57.886368,58.670765,50.095398,50.879795,33.859875,44042100
2001-07-01,50.879795,52.787788,44.042824,47.551411,31.644880,73448300
2001-08-01,47.699810,48.971806,41.604832,42.081833,28.117300,50369100
2001-09-01,41.710835,42.558830,31.534874,37.099850,24.788540,70693200
2001-10-01,36.887852,38.901844,34.206062,36.050457,24.087389,64046300
2001-11-01,36.410854,43.523426,35.615856,41.594234,27.926989,41472400
2001-12-01,40.544838,44.519821,39.802841,43.247826,29.037251,37047200
2002-01-01,43.247826,49.289803,41.180836,43.438625,29.165350,61018600
2002-02-01,43.459827,43.491627,38.371845,39.898239,26.898474,45728800
2002-03-01,39.908840,47.371212,39.908840,44.541023,30.028526,42563300
2002-04-01,43.618824,43.862625,38.000847,38.785244,26.148123,55533700
2002-05-01,38.424847,40.396439,36.728851,38.477844,26.062304,52411100
2002-06-01,38.212849,38.689846,33.930466,35.774857,24.231489,51379400
2002-07-01,35.923256,36.304855,28.206488,33.941063,22.989408,70153500
2002-08-01,33.676064,38.159847,31.301674,37.258850,25.384001,47576300
2002-09-01,36.357853,36.516853,29.065084,30.464277,20.754932,52029000
2002-10-01,30.379478,30.909477,22.100912,27.559889,18.776213,97466200
2002-11-01,27.559889,32.372269,26.128895,32.170872,22.076023,55203400
2002-12-01,32.541870,32.690269,23.637905,25.397499,17.428062,88084100
2003-01-01,25.810896,29.287683,25.598898,26.817892,18.402752,76456200
2003-02-01,26.828493,26.913292,23.309307,24.146704,16.683409,59511200
2003-03-01,24.401102,24.803902,20.404919,21.729914,15.013611,73672000
2003-04-01,21.729914,28.301888,21.581514,28.036888,19.371214,62054300
2003-05-01,28.036888,30.835278,27.199492,30.676277,21.360563,50521400
2003-06-01,30.983677,32.488869,29.690481,30.474878,21.220325,50177700
2003-07-01,30.209879,33.909264,29.478481,31.927073,22.231522,52206700
2003-08-01,31.980072,32.181473,30.156879,31.185076,21.839365,36495000
2003-09-01,31.079075,33.580666,30.432478,30.856476,21.609241,44956100
2003-10-01,30.856476,34.905659,30.220480,33.061268,23.153292,57713100
2003-11-01,33.124866,33.803265,30.941277,32.520668,22.908535,40514500
2003-12-01,32.753868,35.499256,32.573669,35.107059,24.730471,48442000
2004-01-01,35.107059,36.940853,32.064873,33.654865,23.707500,76553400
2004-02-01,33.845665,35.202457,32.806870,34.979858,24.770317,69103100
2004-03-01,35.213058,35.605259,32.541870,33.389866,23.644398,50008400
2004-04-01,33.750263,35.213058,30.739878,30.888277,21.872938,58340600
2004-05-01,30.803476,32.245071,30.135679,31.874073,22.715570,59200600
2004-06-01,31.715073,32.361671,30.421879,31.248674,22.269857,39625700
2004-07-01,31.238075,31.418274,28.884884,30.453678,21.703293,54092900
2004-08-01,30.453678,31.704473,29.086283,31.587873,22.660053,36541400
2004-09-01,31.587873,32.276871,30.549078,30.920076,22.180994,52181100
2004-10-01,30.920076,34.460461,30.845877,34.407463,24.682732,59981900
2004-11-01,34.492264,36.018658,33.951664,34.884460,25.176579,43985000
2004-12-01,34.873859,36.135254,34.608860,35.425056,25.566738,46947500
2005-01-01,35.435658,35.711258,30.771677,31.492474,22.728544,74127400
2005-02-01,31.640873,32.616070,31.057877,32.064873,23.281092,54533400
2005-03-01,32.276871,33.559467,30.252279,30.792877,22.357546,52978400
2005-04-01,31.110876,31.481874,28.545687,29.616282,21.536133,57955300
2005-05-01,29.785881,31.206276,29.245283,30.549078,22.366848,48969900
2005-06-01,30.549078,31.471273,30.485477,30.506678,22.335802,41085400
2005-07-01,30.580877,33.527664,29.997881,32.626671,23.887972,63034600
