Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,44.880001,46.860001,40.000000,41.139999,32.955849,158467900
2009-02-01,40.540001,43.650002,36.660000,36.810001,29.487232,139680100
2009-03-01,36.040001,41.450001,33.259998,39.580002,31.706182,130255000
2009-04-01,39.110001,44.790001,38.950001,43.930000,35.435318,77365100
2009-05-01,43.930000,46.740002,43.590000,46.330002,37.371235,63575500
2009-06-01,46.959999,48.310001,44.740002,46.270000,37.322838,48864500
2009-07-01,46.500000,50.320000,43.599998,49.849998,40.410614,42620500
2009-08-01,50.279999,52.709999,49.470001,51.700001,41.910309,35494100
2009-09-01,51.419998,55.070000,50.189999,53.590000,43.442417,33497900
2009-10-01,53.400002,55.849998,51.570000,52.180000,42.494392,38266100
2009-11-01,52.470001,56.220001,51.799999,55.150002,44.913105,37259200
2009-12-01,55.680000,57.250000,54.939999,56.369999,45.906662,36961800
2010-01-01,56.860001,58.349998,54.279999,54.360001,44.551689,44463300
2010-02-01,54.720001,56.720001,52.820000,56.230000,46.084278,40649700
2010-03-01,56.490002,60.169998,56.470001,59.590000,48.838020,46139800
2010-04-01,60.009998,62.650002,59.630001,60.889999,50.101379,29872900
2010-05-01,61.150002,61.820000,29.760000,56.090000,46.151855,56280400
2010-06-01,55.430000,58.130001,52.419998,52.560001,43.247314,49950900
2010-07-01,52.500000,57.380001,51.459999,56.250000,46.507229,39708600
2010-08-01,57.160000,57.650002,52.980000,53.599998,44.316227,38699200
2010-09-01,54.250000,59.200001,54.250000,58.369999,48.260033,41757300
2010-10-01,58.849998,61.299999,57.849998,60.720001,50.463207,40163300
2010-11-01,61.040001,63.099998,60.320000,61.029999,50.720844,30401100
2010-12-01,61.919998,65.160004,61.919998,64.930000,53.962051,108380700
2011-01-01,65.360001,67.180000,65.040001,66.260002,55.361950,40269100
2011-02-01,66.720001,69.629997,66.690002,68.709999,57.409004,42064700
2011-03-01,68.940002,69.000000,64.750000,68.709999,57.409004,45664600
2011-04-01,69.180000,70.800003,67.070000,70.699997,59.318932,29630200
2011-05-01,71.040001,71.110001,67.889999,69.949997,58.689644,31677900
2011-06-01,69.769997,69.809998,65.180000,68.400002,57.389160,49901900
2011-07-01,68.430000,70.419998,66.220001,66.849998,56.327469,47640600
2011-08-01,67.660004,67.760002,56.419998,62.779999,52.898102,107978800
2011-09-01,62.810001,63.389999,57.130001,57.720001,48.634571,63660600
2011-10-01,57.380001,66.349998,54.580002,64.279999,54.449406,60259100
2011-11-01,62.400002,65.660004,59.450001,64.040001,54.246117,38256600
2011-12-01,63.950001,65.250000,61.759998,64.300003,54.466351,44730500
2012-01-01,65.410004,68.599998,64.580002,67.559998,57.553288,39381500
2012-02-01,68.129997,71.190002,68.029999,70.410004,59.981144,54666300
2012-03-01,70.669998,72.989998,68.970001,72.260002,61.557129,39714100
2012-04-01,72.260002,73.059998,69.570000,71.800003,61.427639,38133000
2012-05-01,71.800003,72.790001,66.300003,67.330002,57.603401,40132200
2012-06-01,66.239998,69.989998,64.940002,69.699997,59.631027,42379700
2012-07-01,69.870003,71.050003,67.820000,70.309998,60.458035,28766400
2012-08-01,70.669998,73.110001,69.029999,72.209999,62.091820,28654300
2012-09-01,72.139999,75.910004,71.620003,73.650002,63.330055,31581600
2012-10-01,73.989998,75.250000,71.800003,72.320000,62.489540,34593900
2012-11-01,72.540001,73.629997,68.900002,72.879997,62.973408,43130600
2012-12-01,73.269997,74.879997,71.820000,73.279999,63.319042,56318500
2013-01-01,74.529999,77.830002,74.500000,77.250000,67.243286,49813700
2013-02-01,77.779999,79.160004,76.669998,78.239998,68.105064,38816800
2013-03-01,77.959999,81.019997,77.510002,80.959999,70.472717,34736600
2013-04-01,80.949997,82.300003,78.930000,82.260002,71.930939,39212700
2013-05-01,82.110001,87.089996,81.379997,84.269997,73.688583,42203000
2013-06-01,84.449997,85.519997,80.190002,82.669998,72.289482,61826100
2013-07-01,83.290001,88.000000,82.830002,87.419998,76.802971,47132600
2013-08-01,88.099998,88.690002,84.599998,84.769997,74.474831,45063300
2013-09-01,85.769997,90.230003,84.839996,87.650002,77.005043,43307200
2013-10-01,87.739998,92.400002,85.629997,91.389999,80.678856,67666200
2013-11-01,91.440002,94.339996,90.599998,93.860001,82.859360,43403300
2013-12-01,94.059998,96.000000,92.160004,95.919998,84.677933,68232900
2014-01-01,95.760002,96.360001,92.180000,92.879997,82.426476,84208200
2014-02-01,92.839996,97.860001,90.389999,97.400002,86.437759,56538100
2014-03-01,96.570000,98.849998,95.690002,97.470001,86.499878,57314600
2014-04-01,97.889999,98.849998,94.029999,97.529999,86.931534,60159200
2014-05-01,97.410004,99.680000,96.160004,99.580002,88.758751,31401800
2014-06-01,99.800003,102.250000,99.160004,101.769997,90.710762,36786300
2014-07-01,102.070000,103.000000,99.739998,99.739998,89.268433,34090000
2014-08-01,99.550003,103.959999,98.559998,103.879997,92.973770,46034900
2014-09-01,104.040001,104.589996,100.900002,101.239998,90.610947,42236800
2014-10-01,101.110001,104.199997,93.580002,104.019997,93.523933,82853100
2014-11-01,104.190002,107.070000,103.150002,106.599998,95.843597,39784800
2014-12-01,106.500000,107.709999,101.800003,106.000000,95.304161,82042000
2015-01-01,106.489998,106.720001,102.419998,103.099998,93.185760,74157900
2015-02-01,103.489998,109.779999,102.250000,109.019997,98.536476,53521900
2015-03-01,109.110001,110.089996,105.980003,107.250000,96.936676,58712900
2015-04-01,107.339996,110.279999,106.389999,107.910004,97.989960,56948600
2015-05-01,108.400002,110.680000,107.010002,109.309998,99.261261,43874400
2015-06-01,109.800003,110.900002,106.650002,107.019997,97.181770,54243000
2015-07-01,108.019997,110.209999,105.910004,108.839996,99.258545,59875400
2015-08-01,108.989998,109.339996,93.000000,102.209999,93.212181,96894400
2015-09-01,99.949997,105.019997,96.370003,98.720001,90.029396,85764400
2015-10-01,98.959999,107.279999,97.379997,106.529999,97.646332,51492200
2015-11-01,106.779999,108.570000,103.690002,107.169998,98.232971,46636300
2015-12-01,107.589996,108.269997,102.180000,104.300003,95.602310,80603800
2016-01-01,102.580002,103.180000,91.790001,98.330002,90.643715,115170300
2016-02-01,97.750000,99.760002,91.580002,98.320000,90.634491,76383600
2016-03-01,99.129997,105.389999,98.839996,104.820000,96.626396,65327600
2016-04-01,104.300003,107.639999,103.440002,105.510002,97.717529,48652200
2016-05-01,105.800003,107.690002,103.370003,107.339996,99.412376,51264200
2016-06-01,107.000000,108.930000,101.510002,107.160004,99.245674,61626300
2016-07-01,107.160004,111.620003,105.879997,111.419998,103.647041,44259000
2016-08-01,111.400002,112.779999,109.949997,111.650002,103.860985,35978700
2016-09-01,111.769997,112.750000,108.570000,111.330002,103.563293,48063700
2016-10-01,111.089996,111.440002,108.470001,108.889999,101.786942,40599800
2016-11-01,109.099998,114.550003,106.690002,113.779999,106.357956,69435500
2016-12-01,114.029999,117.790001,113.070000,115.320000,107.797485,60923800
2017-01-01,116.150002,118.620003,115.489998,117.459999,110.483833,48051100
2017-02-01,117.860001,122.360001,117.019997,121.800003,114.566078,40730300
2017-03-01,122.809998,123.730003,118.889999,121.320000,114.114586,56449700
2017-04-01,121.449997,123.449997,119.550003,122.610001,115.848213,44638400
2017-05-01,122.930000,124.269997,120.849998,123.849998,117.019829,44574100
2017-06-01,124.169998,126.349998,123.480003,124.449997,117.586739,47247300
2017-07-01,124.989998,127.599998,123.559998,126.790001,120.349495,36743500
2017-08-01,127.180000,127.720001,123.790001,126.980003,120.529846,43312100
2017-09-01,127.230003,129.559998,125.690002,129.520004,122.940834,34356600
2017-10-01,129.639999,132.679993,129.550003,132.330002,126.149620,45623500
2017-11-01,132.830002,136.919998,131.210007,136.339996,129.972321,51557600
2017-12-01,136.279999,138.720001,134.039993,137.250000,130.839844,47008100
2018-01-01,137.750000,146.869995,137.440002,144.429993,138.359573,62220300
2018-02-01,143.979996,145.020004,129.839996,139.000000,133.157791,83283100
2018-03-01,139.070007,144.139999,133.029999,135.720001,130.015686,61542800
2018-04-01,135.289993,139.850006,131.259995,136.330002,131.130432,54901800
2018-05-01,136.039993,141.660004,133.660004,140.039993,134.698929,35896100
2018-06-01,140.929993,144.660004,138.990005,140.429993,135.074051,43805700
2018-07-01,139.559998,146.740005,139.429993,145.089996,140.147919,43863400
2018-08-01,145.190002,150.770004,144.080002,150.070007,144.958298,48207300
2018-09-01,149.889999,151.839996,148.130005,149.649994,144.552612,41556400
2018-10-01,150.419998,150.770004,133.070007,138.559998,134.479202,102555400
2018-11-01,139.039993,144.059998,134.639999,141.350006,137.187042,65616800
2018-12-01,143.600006,144.000000,119.349998,127.629997,123.871094,153337500
2019-01-01,125.750000,138.770004,124.570000,138.529999,135.239685,84377600
2019-02-01,138.699997,144.880005,137.119995,143.460007,140.052597,55106400
2019-03-01,144.380005,146.839996,139.919998,144.710007,141.272903,62211500
2019-04-01,145.759995,150.690002,145.589996,150.389999,147.611786,51257400
2019-05-01,150.800003,150.869995,140.600006,140.690002,138.090973,58560500
2019-06-01,140.690002,150.940002,139.619995,150.089996,147.317307,51269500
2019-07-01,151.850006,154.509995,150.509995,152.210007,149.953781,47963800
2019-08-01,152.289993,153.850006,143.869995,149.039993,146.830734,70309200
2019-09-01,147.990005,154.130005,147.369995,151.000000,148.761688,54763000
2019-10-01,151.500000,154.940002,144.899994,154.179993,152.590546,54488600
2019-11-01,155.000000,160.740005,154.919998,160.020004,158.370346,44788200
2019-12-01,160.259995,164.679993,156.380005,163.619995,161.933228,58994500
2020-01-01,164.679993,169.320007,162.830002,163.520004,162.711746,69496000
2020-02-01,164.350006,172.559998,145.300003,150.440002,149.696396,106050600
2020-03-01,151.410004,159.300003,109.489998,128.910004,128.272827,269776200
2020-04-01,124.129997,148.539993,121.769997,145.839996,145.839996,132795600
2020-05-01,143.119995,147.630005,139.800003,147.470001,147.470001,24611600
2020-05-08,146.449997,147.630005,145.880005,147.470001,147.470001,3647531
