Date,Open,High,Low,Close,Adj Close,Volume
1986-08-01,14.625000,16.333334,14.458333,16.250000,4.382712,9460800
1986-09-01,16.250000,16.416666,14.125000,14.458333,3.899491,13703100
1986-10-01,14.458333,15.000000,14.166667,14.625000,4.000670,7597200
1986-11-01,14.541667,15.041667,14.125000,14.833333,4.057658,6442800
1986-12-01,14.791667,15.833333,14.083333,14.083333,3.852494,17279700
1987-01-01,14.083333,16.166666,14.083333,15.625000,4.334814,12015300
1987-02-01,15.666667,16.500000,15.125000,15.500000,4.300137,9301500
1987-03-01,15.500000,15.916667,14.500000,14.583333,4.045825,14544000
1987-04-01,14.500000,15.208333,13.375000,14.166667,3.987465,10050600
1987-05-01,14.166667,14.958333,13.208333,14.000000,3.940555,10519200
1987-06-01,14.000000,15.708333,13.875000,14.000000,3.940555,20348100
1987-07-01,13.916667,14.416667,13.166667,13.250000,3.786674,9550200
1987-08-01,13.208333,15.125000,13.041667,13.458333,3.846213,18011100
1987-09-01,13.416667,13.458333,12.208333,12.708333,3.631873,16773300
1987-10-01,12.708333,12.958333,8.166667,9.000000,2.617577,15050100
1987-11-01,9.000000,10.000000,8.250000,8.583333,2.496391,10311000
1987-12-01,8.541667,8.750000,6.750000,7.125000,2.072248,26352900
1988-01-01,7.000000,7.708333,6.666667,7.166667,2.144500,17655900
1988-02-01,7.125000,8.333333,6.875000,8.333333,2.493607,21751200
1988-03-01,8.333333,8.541667,7.041667,7.125000,2.132034,54780000
1988-04-01,7.125000,8.333333,7.083333,8.208333,2.524181,12093600
1988-05-01,8.208333,9.708333,8.000000,9.625000,2.959826,23106900
1988-06-01,9.625000,10.750000,9.541667,10.208333,3.139210,46599300
1988-07-01,10.125000,10.500000,9.666667,10.458333,3.287048,9426600
1988-08-01,10.458333,11.250000,10.166667,10.666667,3.352528,19856700
1988-09-01,10.625000,11.208333,10.416667,10.666667,3.352528,27235500
1988-10-01,10.583333,11.250000,10.000000,10.625000,3.410797,12860400
1988-11-01,10.583333,11.250000,10.541667,11.125000,3.571306,7933200
1988-12-01,11.125000,11.291667,10.125000,10.333333,3.317165,11534100
1989-01-01,10.250000,11.166667,10.166667,10.833333,3.550283,16858800
1989-02-01,10.791667,11.208333,10.166667,10.416667,3.413736,13422000
1989-03-01,10.500000,12.083333,10.083333,12.041667,3.946278,27424800
1989-04-01,12.083333,12.208333,11.375000,12.000000,4.020099,14952600
1989-05-01,12.000000,12.166667,11.166667,11.791667,3.950306,14759400
1989-06-01,11.958333,12.416667,11.458333,11.958333,4.006145,13857000
1989-07-01,12.041667,13.000000,11.875000,12.958333,4.422709,13837500
1989-08-01,13.000000,13.208333,12.291667,12.708333,4.337382,11196600
1989-09-01,12.625000,13.625000,12.000000,13.625000,4.650243,11573700
1989-10-01,13.541667,13.708333,10.833333,11.208333,3.895842,14414100
1989-11-01,11.166667,11.208333,10.333333,10.583333,3.678601,42286500
1989-12-01,10.541667,11.000000,9.500000,9.958333,3.461359,38281500
1990-01-01,9.958333,10.458333,8.333333,8.583333,3.047190,27858000
1990-02-01,8.583333,9.208333,8.333333,8.541667,3.032400,30763800
1990-03-01,8.541667,9.166667,7.583333,7.791667,2.766139,44307300
1990-04-01,7.666667,8.291667,7.583333,7.791667,2.836274,30184500
1990-05-01,7.791667,9.166667,7.750000,9.125000,3.321625,20227200
1990-06-01,9.208333,9.708333,8.083333,8.500000,3.094116,20486100
1990-07-01,8.541667,8.625000,7.625000,7.666667,2.859294,15733500
1990-08-01,7.583333,8.166667,6.625000,7.208333,2.688359,28354800
1990-09-01,7.208333,7.666667,4.416667,5.166667,1.926915,33731100
1990-10-01,5.166667,5.458333,3.208333,3.375000,1.297276,41941500
1990-11-01,3.416667,4.291667,3.416667,3.791667,1.457433,26049300
1990-12-01,3.875000,4.666667,3.541667,3.583333,1.377354,46573500
1991-01-01,3.625000,4.500000,3.500000,4.375000,1.713992,23026200
1991-02-01,4.416667,6.000000,4.375000,5.500000,2.154733,41669400
1991-03-01,5.541667,6.125000,5.083333,5.791667,2.268998,21389400
1991-04-01,5.791667,7.375000,5.500000,6.833333,2.715334,30634500
1991-05-01,6.791667,7.125000,6.041667,7.125000,2.831234,21214200
1991-06-01,7.041667,8.250000,6.875000,7.125000,2.831234,28551600
1991-07-01,7.125000,9.166667,6.833333,8.541667,3.429523,52598400
1991-08-01,8.500000,10.041667,8.416667,8.833333,3.546628,43798800
1991-09-01,8.875000,8.958333,8.250000,8.458333,3.396064,20698800
1991-10-01,8.375000,8.833333,7.625000,8.250000,3.343963,33439800
1991-11-01,8.291667,8.458333,7.041667,7.041667,2.854189,29811600
1991-12-01,7.041667,7.833333,6.166667,7.083333,2.871078,47711400
1992-01-01,7.291667,10.166667,7.291667,9.333333,3.839940,146065500
1992-02-01,9.333333,11.375000,9.291667,11.208333,4.611361,91708500
1992-03-01,11.208333,11.875000,10.083333,10.916667,4.491362,74663700
1992-04-01,10.875000,12.500000,9.666667,11.708333,4.860763,86937300
1992-05-01,11.750000,13.125000,11.666667,12.166667,5.051041,59070900
1992-06-01,12.291667,12.833333,11.583333,12.375000,5.137532,59473200
1992-07-01,12.500000,13.166667,11.083333,11.625000,4.865481,84711300
1992-08-01,11.625000,11.666667,10.333333,10.833333,4.534143,58376100
1992-09-01,10.958333,11.291667,10.083333,10.875000,4.551582,81015600
1992-10-01,10.875000,11.875000,10.083333,11.458333,4.840930,42190800
1992-11-01,11.500000,12.625000,11.458333,12.500000,5.281020,40828200
1992-12-01,12.500000,13.125000,11.833333,12.875000,5.439449,38721300
1993-01-01,12.916667,14.333333,12.333333,13.541667,5.765743,78212100
1993-02-01,13.625000,14.333333,13.125000,13.500000,5.748001,68342700
1993-03-01,13.750000,14.708333,13.000000,13.458333,5.730259,69407400
1993-04-01,13.583333,14.708333,12.125000,12.750000,5.472987,87396900
1993-05-01,12.791667,13.458333,11.750000,12.791667,5.490874,70392000
1993-06-01,12.875000,14.041667,11.666667,13.625000,5.848588,64155300
1993-07-01,13.625000,13.875000,12.916667,13.750000,5.949127,53389800
1993-08-01,13.750000,14.250000,13.041667,13.541667,5.858987,46644900
1993-09-01,13.541667,15.125000,13.208333,15.000000,6.489953,63141600
1993-10-01,14.958333,15.458333,13.333333,13.375000,5.829750,71627700
1993-11-01,13.375000,13.833333,12.000000,12.833333,5.593650,70215600
1993-12-01,12.958333,13.791667,12.791667,13.375000,5.829750,43849800
1994-01-01,13.375000,14.041667,12.375000,13.166667,5.793132,86868000
1994-02-01,13.125000,13.166667,12.041667,12.416667,5.463143,73786800
1994-03-01,12.458333,13.041667,11.500000,12.125000,5.334814,74525700
1994-04-01,11.916667,13.041667,11.541667,11.583333,5.149921,57179100
1994-05-01,11.666667,12.833333,11.291667,12.791667,5.687144,50151600
1994-06-01,12.833333,13.625000,12.583333,12.833333,5.705669,62814000
1994-07-01,12.833333,13.083333,12.375000,12.791667,5.743104,43739700
1994-08-01,12.791667,13.333333,12.583333,12.916667,5.799226,37839600
1994-09-01,12.833333,12.875000,11.625000,11.666667,5.238011,55014000
1994-10-01,11.666667,12.708333,11.208333,12.666667,5.758356,60932700
1994-11-01,12.666667,12.666667,11.291667,12.125000,5.512110,52959600
1994-12-01,12.250000,12.875000,11.958333,11.958333,5.436342,68499000
1995-01-01,11.958333,13.291667,11.916667,13.000000,5.982003,54007500
1995-02-01,13.000000,13.625000,12.791667,13.375000,6.154562,54016200
1995-03-01,13.333333,13.458333,12.291667,12.583333,5.790273,69765000
1995-04-01,12.583333,14.125000,12.500000,13.916667,6.477848,57599100
1995-05-01,13.916667,15.833333,13.750000,15.375000,7.156664,67677000
1995-06-01,15.375000,16.250000,14.416667,15.750000,7.331216,60165600
1995-07-01,15.750000,17.541666,15.416667,17.208334,8.010033,76375500
1995-08-01,17.250000,20.250000,16.916666,19.416666,9.134622,84578100
1995-09-01,19.208334,20.541666,19.083334,20.291666,9.546269,72861900
1995-10-01,20.291666,21.583334,17.958334,18.958334,8.918993,111971100
1995-11-01,18.916666,20.208334,18.541666,20.000000,9.727376,61018200
1995-12-01,20.041666,20.833334,18.958334,19.583334,9.524722,55412700
1996-01-01,19.500000,22.541666,17.375000,22.333334,10.862235,124836600
1996-02-01,22.125000,24.500000,21.541666,23.875000,11.711731,103363800
1996-03-01,23.875000,24.458334,21.041666,23.500000,11.527779,101446200
1996-04-01,23.833334,24.791666,21.750000,23.000000,11.282505,102287700
1996-05-01,22.833334,24.291666,21.416666,23.333334,11.475423,123797700
1996-06-01,23.250000,24.666666,22.458334,23.541666,11.577873,106301100
1996-07-01,23.666666,23.916666,21.416666,23.166666,11.393450,109655400
1996-08-01,23.250000,26.541666,23.041666,24.791666,12.289047,117357600
1996-09-01,24.375000,27.083334,24.291666,26.708334,13.239124,99918000
1996-10-01,26.666666,28.875000,26.625000,28.583334,14.168551,130388400
1996-11-01,28.708334,31.958334,28.458334,31.500000,16.059645,120087300
1996-12-01,31.375000,31.375000,28.166666,29.791666,15.188681,128776200
1997-01-01,30.083334,31.208334,28.541666,30.833334,15.719757,165259800
1997-02-01,30.958334,35.416668,30.708334,33.375000,17.122864,135466500
1997-03-01,33.250000,36.833332,31.000000,31.291666,16.054018,168465900
1997-04-01,31.000000,32.541668,28.208334,30.708334,15.754748,221610600
1997-05-01,30.875000,33.166668,30.291666,31.500000,16.266382,164369100
1997-06-01,31.791666,34.791668,31.333334,32.354168,16.707460,154794300
1997-07-01,32.312500,38.229168,32.166668,37.854168,19.547621,158797500
1997-08-01,37.770832,38.604168,35.375000,37.062500,19.261854,159939000
1997-09-01,37.041668,40.166668,36.854168,39.333332,20.442028,106061400
1997-10-01,39.375000,42.187500,36.916668,38.479168,19.998106,157596300
1997-11-01,38.812500,40.250000,34.166668,36.250000,18.937786,148474500
1997-12-01,36.854168,39.708332,34.562500,36.500000,19.068392,125403300
1998-01-01,36.208332,37.562500,32.854168,35.729168,18.665684,157704300
1998-02-01,36.166668,41.541668,36.145832,41.354168,21.727337,103378500
1998-03-01,41.479168,46.375000,39.458332,44.958332,23.620953,134071500
1998-04-01,45.000000,49.708332,42.791668,46.187500,24.266750,132401100
1998-05-01,46.375000,48.833332,44.500000,45.312500,23.933735,97091100
1998-06-01,44.708332,51.000000,44.479168,50.333332,26.585701,101160700
1998-07-01,50.666668,51.708332,47.583332,50.416668,26.629736,104965300
1998-08-01,50.416668,50.708332,34.833332,35.000000,18.575331,136363800
1998-09-01,35.333332,38.625000,26.708334,28.750000,15.258303,268355700
1998-10-01,28.333334,38.250000,23.708334,37.875000,20.101156,228263600
1998-11-01,37.666668,44.583332,36.416668,42.291668,22.645391,109581000
1998-12-01,41.833332,48.375000,39.000000,47.333332,25.344992,113660600
1999-01-01,46.750000,52.166668,45.250000,51.291668,27.464510,156360000
1999-02-01,51.291668,55.041668,47.583332,53.083332,28.568731,121635700
1999-03-01,53.000000,59.666668,52.666668,54.250000,29.196609,115616500
1999-04-01,53.916668,60.750000,52.208332,55.000000,29.600258,110741800
1999-05-01,54.666668,56.916668,48.000000,48.250000,26.098988,113154900
1999-06-01,48.166668,57.750000,46.750000,57.666668,31.192583,100821600
1999-07-01,57.041668,57.916668,50.833332,51.375000,27.789343,83632400
1999-08-01,51.291668,59.000000,48.375000,55.791668,30.322079,104188500
1999-09-01,55.791668,57.166668,48.375000,50.250000,27.310253,127372500
1999-10-01,50.083332,59.500000,43.875000,58.166668,31.612877,138489900
1999-11-01,57.750000,58.250000,50.875000,51.500000,28.145422,98715200
1999-12-01,51.416668,55.583332,48.041668,51.791668,28.304819,97816700
2000-01-01,49.833332,54.333332,45.500000,53.791668,29.397867,163663500
2000-02-01,54.958332,57.583332,49.708332,53.083332,29.174870,132967800
2000-03-01,53.250000,67.166664,51.416668,58.125000,31.945793,165478100
2000-04-01,58.625000,62.000000,47.833332,48.083332,26.426849,149968800
2000-05-01,48.333332,51.333332,45.416668,49.791668,27.508501,155677300
2000-06-01,50.583332,54.916668,44.125000,46.062500,25.448250,140779400
2000-07-01,45.875000,53.750000,45.875000,49.812500,27.520014,84149300
2000-08-01,49.875000,56.562500,49.625000,55.875000,31.085327,139772000
2000-09-01,56.687500,58.375000,44.562500,46.187500,25.695818,233944700
2000-10-01,46.625000,48.125000,32.375000,45.500000,25.313334,245473100
2000-11-01,45.500000,46.500000,35.437500,36.875000,20.656328,155467700
2000-12-01,37.125000,47.562500,36.875000,45.437500,25.452793,200159000
2001-01-01,44.625000,57.330002,43.187500,54.990002,30.803833,247102800
2001-02-01,54.990002,55.849998,45.299999,46.660000,26.329073,154547500
2001-03-01,45.599998,51.189999,37.580002,44.900002,25.335957,204257600
2001-04-01,44.500000,50.400002,39.209999,47.980000,27.073923,167154700
2001-05-01,48.490002,50.599998,46.349998,49.150002,27.962675,149322200
2001-06-01,49.250000,49.910000,42.500000,44.470001,25.300089,157719500
2001-07-01,44.799999,46.009998,40.599998,43.299999,24.634449,131864500
2001-08-01,43.200001,44.250000,39.110001,39.400002,22.583294,135245300
2001-09-01,39.500000,40.680000,29.040001,34.150002,19.574097,175067700
2001-10-01,34.299999,38.080002,31.850000,35.360001,20.267647,205630000
2001-11-01,36.090000,40.299999,35.160000,37.720001,21.832489,150775700
2001-12-01,36.900002,40.950001,35.020000,36.349998,21.039539,180358700
2002-01-01,36.490002,39.680000,30.400000,34.049999,19.708290,225098800
2002-02-01,34.049999,34.049999,26.700001,29.250000,17.089880,285216300
2002-03-01,29.600000,36.490002,29.049999,35.650002,20.829201,211048800
2002-04-01,35.650002,37.950001,33.099998,35.099998,20.507847,189633900
2002-05-01,35.439999,38.750000,34.240002,35.950001,21.208704,150664200
2002-06-01,36.000000,36.250000,30.150000,33.919998,20.011105,177232000
2002-07-01,33.590000,33.680000,18.219999,24.959999,14.725155,350909700
2002-08-01,24.959999,27.400000,22.100000,26.400000,15.745383,247681100
2002-09-01,25.650000,25.750000,17.860001,18.990000,11.325942,308858000
2002-10-01,19.150000,21.610001,15.260000,20.750000,12.375636,372556800
2002-11-01,20.750000,25.700001,20.000000,25.170000,15.274893,243834500
2002-12-01,25.990000,26.139999,22.799999,24.000000,14.564848,203658000
2003-01-01,25.250000,28.290001,22.700001,23.340000,14.164313,243213700
2003-02-01,23.500000,23.870001,20.860001,22.680000,13.961569,168216300
2003-03-01,23.150000,24.900000,20.129999,23.709999,14.595629,224183400
2003-04-01,24.150000,29.690001,23.750000,29.350000,18.067554,241402800
2003-05-01,29.350000,33.070000,28.690001,32.860001,20.516165,204510000
2003-06-01,33.349998,36.520000,33.320000,34.180000,21.340300,210944900
2003-07-01,33.840000,38.259998,33.049999,35.049999,21.883488,198713700
2003-08-01,35.080002,35.430000,32.400002,34.220001,21.579939,183969800
2003-09-01,34.419998,35.869999,33.160000,34.330002,21.649315,173570000
2003-10-01,34.700001,36.990002,34.560001,35.900002,22.639389,201848900
2003-11-01,36.220001,36.759998,34.450001,35.400002,22.540695,119712400
2003-12-01,35.610001,36.840000,34.500000,36.730000,23.387556,145825100
2004-01-01,36.560001,40.529999,36.299999,38.889999,24.762928,292400100
2004-02-01,39.099998,41.200001,38.610001,41.020000,26.363224,161986400
2004-03-01,41.230000,43.840000,40.439999,41.950001,26.960941,213536600
2004-04-01,41.950001,42.570000,37.450001,37.599998,24.165211,205652600
2004-05-01,38.009998,38.750000,34.619999,36.840000,23.868803,200758000
2004-06-01,36.840000,38.849998,36.500000,38.770000,25.119261,174976400
2004-07-01,38.580002,38.639999,35.500000,37.330002,24.186279,225139100
2004-08-01,37.230000,39.799999,35.900002,39.580002,25.870949,178960500
2004-09-01,39.520000,40.250000,38.950001,39.730000,25.968998,185980900
2004-10-01,39.900002,40.450001,36.320000,38.599998,25.230381,216650400
2004-11-01,38.770000,39.910000,37.060001,37.650002,24.818607,222462100
2004-12-01,37.799999,39.480000,37.250000,39.009998,25.715115,209201600
2005-01-01,39.480000,39.689999,36.509998,37.330002,24.607668,231082900
2005-02-01,37.500000,38.070000,35.900002,36.549999,24.304571,203306200
2005-03-01,37.000000,37.790001,34.320000,34.599998,23.007877,266804300
2005-04-01,34.790001,35.880001,33.349998,35.490002,23.599710,274126100
2005-05-01,35.580002,36.299999,34.110001,35.750000,24.010963,199696300
2005-06-01,35.560001,36.500000,35.009998,35.320000,23.722153,197370200
2005-07-01,35.220001,35.950001,34.299999,35.139999,23.601250,187460100
2005-08-01,35.320000,35.650002,33.310001,33.889999,22.982948,193472900
2005-09-01,33.750000,35.000000,33.500000,33.930000,23.010078,211341400
2005-10-01,34.189999,36.799999,32.919998,36.619999,24.834333,269054600
2005-11-01,36.790001,39.180000,36.580002,38.250000,26.200836,237640300
2005-12-01,38.520000,40.560001,38.320000,39.689999,27.187212,200859300
2006-01-01,39.830002,40.869999,37.880001,39.750000,27.228313,262471900
2006-02-01,39.880001,41.950001,39.049999,41.139999,28.420885,189953500
2006-03-01,41.160000,42.430000,40.869999,41.639999,28.766306,254538100
2006-04-01,41.950001,45.900002,41.480000,45.380001,31.350019,208177900
2006-05-01,45.380001,46.799999,41.590000,42.639999,29.697962,262343700
2006-06-01,42.750000,44.200001,39.330002,42.000000,29.252201,271716100
2006-07-01,42.049999,45.709999,40.400002,45.619999,31.773457,239719400
2006-08-01,45.790001,46.099998,43.500000,45.660000,32.060852,198516600
2006-09-01,45.849998,47.490002,44.680000,46.959999,32.973679,182171700
2006-10-01,46.959999,48.570000,46.369999,47.439999,33.310719,247025600
2006-11-01,47.750000,48.049999,45.779999,46.279999,32.729252,184245600
2006-12-01,46.500000,49.000000,45.509998,48.299999,34.157791,204996600
2007-01-01,48.000000,51.160000,47.320000,50.930000,36.017746,255322500
2007-02-01,50.959999,51.950001,47.599998,49.389999,35.176258,217186600
2007-03-01,48.980000,49.650002,45.910000,48.380001,34.456936,354058700
2007-04-01,48.380001,53.060001,47.700001,52.099998,37.106354,301906400
2007-05-01,52.400002,53.250000,51.259998,51.830002,37.176079,242848700
2007-06-01,51.919998,52.080002,48.060001,48.450001,34.751713,323308000
2007-07-01,48.900002,50.480000,43.500000,44.009998,31.567030,517826100
2007-08-01,43.700001,48.290001,42.160000,44.520000,32.181644,670058600
2007-09-01,44.400002,48.060001,43.200001,45.820000,33.121365,347252900
2007-10-01,45.470001,47.880001,44.599998,47.000000,33.974346,427511900
2007-11-01,45.650002,46.320000,40.150002,45.619999,33.244667,632312100
2007-12-01,45.900002,48.020000,42.790001,43.650002,31.809067,462894600
2008-01-01,43.549999,49.290001,37.660000,47.400002,34.541805,894659000
2008-02-01,47.259998,48.700001,40.380001,40.650002,29.883036,630381200
2008-03-01,40.549999,48.160000,36.009998,42.950001,31.573833,1076808500
2008-04-01,45.130001,48.639999,41.169998,47.650002,35.028931,707297700
2008-05-01,47.680000,49.950001,41.900002,43.000000,31.868248,563598400
2008-06-01,42.630001,42.770000,33.959999,34.310001,25.427904,939120600
2008-07-01,33.689999,43.000000,29.240000,40.630001,30.111788,1268229800
2008-08-01,41.110001,42.849998,35.000000,38.490002,28.845266,750472600
2008-09-01,39.560001,49.000000,34.040001,46.700001,34.998009,1386597500
2008-10-01,46.910000,50.630001,32.520000,41.250000,30.913662,1587863300
2008-11-01,41.250000,42.500000,19.690001,31.660000,23.909773,1436151000
2008-12-01,30.670000,37.700001,24.610001,31.530001,23.811602,1154247300
2009-01-01,31.190001,31.639999,17.700001,25.510000,19.265266,1571005200
2009-02-01,25.000000,27.969999,18.750000,22.850000,17.466936,1715266600
2009-03-01,21.700001,29.600000,14.960000,26.580000,20.318209,2805950700
2009-04-01,25.290001,35.209999,25.290001,33.000000,25.225773,2113301200
2009-05-01,32.849998,38.939999,32.060001,36.900002,28.257204,1541580000
2009-06-01,37.400002,37.730000,32.180000,34.110001,26.120686,1418979800
2009-07-01,34.270000,39.470001,31.590000,38.650002,29.597317,1083420300
2009-08-01,39.119999,44.240002,38.990002,43.459999,33.329563,851531100
2009-09-01,43.080002,46.500000,40.750000,43.820000,33.605659,710240100
2009-10-01,43.400002,47.470001,40.529999,41.770000,32.033508,857048300
2009-11-01,42.180000,44.990002,40.750000,42.490002,32.625103,644655200
2009-12-01,42.610001,43.090000,40.040001,41.669998,31.995502,755880700
2010-01-01,41.790001,45.189999,38.070000,38.939999,29.899294,1029066400
2010-02-01,39.099998,42.310001,37.029999,41.970001,32.264534,876257200
2010-03-01,42.029999,46.049999,41.340000,44.750000,34.401676,755522200
2010-04-01,45.029999,48.200001,42.230000,42.580002,32.733482,947688500
2010-05-01,42.970001,43.730000,37.020000,39.580002,30.461258,1137332300
2010-06-01,39.320000,39.959999,36.509998,36.610001,28.175516,975653600
2010-07-01,36.540001,41.240002,35.160000,40.279999,30.999989,832405700
2010-08-01,40.980000,41.700001,35.549999,36.360001,28.021381,723429400
2010-09-01,36.740002,41.500000,36.660000,38.060001,29.331512,717143800
2010-10-01,38.340000,40.720001,36.209999,37.630001,29.000128,949249000
2010-11-01,37.610001,41.340000,36.830002,37.400002,28.860056,760406300
2010-12-01,37.950001,43.119999,37.650002,42.419998,32.733776,665999200
2011-01-01,43.000000,45.939999,42.650002,44.939999,34.678360,827482200
2011-02-01,45.200001,48.360001,44.299999,46.689999,36.070141,597586300
2011-03-01,46.470001,47.099998,43.400002,46.099998,35.614349,684643600
2011-04-01,46.549999,47.799999,43.529999,45.630001,35.251266,577996200
2011-05-01,45.939999,46.070000,41.689999,43.240002,33.586018,586460300
2011-06-01,42.869999,42.990002,39.240002,40.939999,31.799540,807200100
2011-07-01,40.810001,42.549999,38.930000,40.450001,31.418932,666695700
2011-08-01,41.160000,41.369999,32.310001,37.560001,29.353411,1190346900
2011-09-01,37.619999,37.820000,28.530001,30.120001,23.539001,1031994300
2011-10-01,30.030001,37.540001,27.850000,34.759998,27.165194,1065099100
2011-11-01,32.470001,35.180000,28.280001,30.969999,24.416340,836433900
2011-12-01,30.860001,34.189999,30.030001,33.250000,26.213858,818108000
2012-01-01,34.060001,38.099998,34.009998,37.299999,29.406826,722165800
2012-02-01,37.889999,39.939999,37.049999,39.240002,31.158987,565332000
2012-03-01,39.509998,46.490002,39.119999,45.980000,36.510963,820652500
2012-04-01,45.750000,46.349998,41.799999,42.980000,34.128788,617224800
2012-05-01,43.000000,44.240002,32.259998,33.150002,26.495461,1294302900
